,userId,movieId,rating,genres
0,1,1,5,Action|Adventure|Drama|Sci-Fi|War
1,1,2,5,Action|Adventure|Fantasy|Sci-Fi
2,1,3,4,Comedy|Sci-Fi
3,1,4,4,Action|Adventure|Comedy|Sci-Fi
4,1,5,5,Action|Adventure|Romance|Sci-Fi|War
5,1,6,4,Action|Sci-Fi|Thriller
6,1,7,5,Action|Adventure|Sci-Fi
7,1,8,5,Action|Adventure
8,1,9,4,Action|Sci-Fi|Thriller
9,1,10,5,Children's|Drama|Fantasy|Sci-Fi
10,1,11,3,Comedy|Horror
11,1,12,5,Drama|Thriller
12,1,13,3,Comedy|Romance|War
13,1,14,4,Action|Thriller
14,1,15,5,Crime|Drama|Thriller
15,1,16,4,Action|Sci-Fi|Thriller
16,1,17,5,Comedy|Romance
17,1,18,5,Adventure|Animation|Film-Noir
18,1,19,3,Action|Adventure|Comedy|Romance
19,1,20,5,Crime|Drama
20,1,21,3,Action|Thriller
21,1,22,4,Action|Adventure|Sci-Fi|Thriller
22,1,23,3,Action|Adventure|Crime|Drama
23,1,24,5,Action|Drama|War
24,1,25,4,Action|Comedy|Crime|Drama
25,1,26,4,Action|Drama|War
26,1,27,4,Action|Romance|Thriller
27,1,28,5,Comedy|Fantasy
28,1,29,5,Comedy|Drama
29,1,30,4,Comedy|Fantasy
30,1,31,5,Thriller
31,1,32,4,Action|Adventure
32,1,33,4,Action|Horror|Sci-Fi|Thriller
33,1,34,5,Action|Crime|Drama
34,1,35,3,Drama
35,1,36,5,Action|Horror
36,1,37,4,Action|Sci-Fi|War
37,1,38,4,Comedy|Drama
38,1,39,3,Comedy
39,1,40,4,Action|Sci-Fi|Thriller|War
40,1,41,5,Crime|Film-Noir|Mystery|Thriller
41,1,42,4,Action|Adventure|Fantasy|Sci-Fi
42,1,43,4,Adventure|Comedy|Drama
43,1,44,4,Action|Adventure|Comedy|Romance
44,1,45,4,Comedy
45,1,47,5,Crime|Thriller
46,1,48,3,Action|Adventure|Comedy|Romance
47,1,49,4,Action|Adventure|Mystery
48,1,50,5,Comedy|Romance
49,1,51,5,Drama|War
50,1,52,4,Action|Adventure|Sci-Fi
51,1,53,5,Adventure|Drama|Western
52,1,54,4,Action|Thriller
53,1,55,5,Adventure|Children's|Drama|Musical
54,1,56,4,Comedy|Drama|War
55,1,57,4,Drama|Romance
56,1,58,3,Film-Noir|Sci-Fi
57,1,59,5,Comedy
58,1,60,4,Action|Adventure|Sci-Fi|Thriller
59,1,61,2,Action|Comedy|Musical
60,1,62,5,Drama|Mystery|Sci-Fi|Thriller
61,1,63,5,Comedy|Drama
62,1,64,4,Comedy|Fantasy|Romance
63,1,65,3,Adventure|Children's|Comedy|Fantasy
64,1,66,5,Drama|Sci-Fi
65,1,67,4,Comedy
66,1,68,3,Action|Drama
67,1,69,3,Action|Adventure
68,1,70,3,Comedy|Sci-Fi
69,1,71,4,Action|Sci-Fi|Thriller
70,1,72,4,Comedy
71,1,73,4,Drama|Sci-Fi
72,1,74,5,Comedy|Romance
73,1,75,3,Comedy|Romance|Thriller
74,1,76,4,Action|Crime|Sci-Fi
75,1,77,5,Action|Crime|Drama
76,1,78,4,Action|Sci-Fi
77,1,79,4,Drama
78,1,80,3,Action|Sci-Fi|Thriller
79,1,81,2,Comedy
80,1,82,5,Comedy|Crime|Fantasy
81,1,83,5,Crime|Drama
82,1,84,4,Action|Comedy|Crime|Drama
83,1,85,5,Action|Drama|War
84,1,87,3,Action|Adventure|Comedy|Crime
85,1,88,5,Drama|Romance
86,1,89,5,Crime|Drama
87,1,90,4,Children's|Comedy|Drama
88,1,91,5,Comedy
89,1,92,4,Action|Adventure|Thriller
90,1,93,5,Drama
91,1,94,3,Action|Comedy|Sci-Fi|War
92,1,95,5,Action|Drama
93,1,96,3,Action|Adventure|Sci-Fi
94,1,97,5,Action|Crime|Drama
95,1,98,5,Comedy|Sci-Fi
96,1,99,4,Comedy|Drama
97,1,100,5,Drama|Sci-Fi
98,2,1,4,Action|Adventure|Drama|Sci-Fi|War
99,2,2,4,Action|Adventure|Fantasy|Sci-Fi
100,2,3,3,Comedy|Sci-Fi
101,2,4,4,Action|Adventure|Comedy|Sci-Fi
102,2,5,3,Action|Adventure|Romance|Sci-Fi|War
103,2,6,5,Action|Sci-Fi|Thriller
104,2,7,2,Action|Adventure|Sci-Fi
105,2,8,3,Action|Adventure
106,2,9,5,Action|Sci-Fi|Thriller
107,2,10,2,Children's|Drama|Fantasy|Sci-Fi
108,2,11,4,Comedy|Horror
109,2,12,3,Drama|Thriller
110,2,13,3,Comedy|Romance|War
111,2,14,3,Action|Thriller
112,2,15,3,Crime|Drama|Thriller
113,2,16,5,Action|Sci-Fi|Thriller
114,2,17,4,Comedy|Romance
115,2,18,3,Adventure|Animation|Film-Noir
116,2,19,4,Action|Adventure|Comedy|Romance
117,2,20,4,Crime|Drama
118,2,21,5,Action|Thriller
119,2,22,4,Action|Adventure|Sci-Fi|Thriller
120,2,23,3,Action|Adventure|Crime|Drama
121,2,24,4,Action|Drama|War
122,2,25,2,Action|Comedy|Crime|Drama
123,2,26,3,Action|Drama|War
124,2,27,4,Action|Romance|Thriller
125,2,28,3,Comedy|Fantasy
126,2,29,3,Comedy|Drama
127,2,30,1,Comedy|Fantasy
128,2,31,4,Thriller
129,2,32,4,Action|Adventure
130,2,33,4,Action|Horror|Sci-Fi|Thriller
131,2,34,5,Action|Crime|Drama
132,2,36,3,Action|Horror
133,2,37,4,Action|Sci-Fi|War
134,2,39,5,Comedy
135,2,40,4,Action|Sci-Fi|Thriller|War
136,2,41,4,Crime|Film-Noir|Mystery|Thriller
137,2,42,4,Action|Adventure|Fantasy|Sci-Fi
138,2,43,3,Adventure|Comedy|Drama
139,2,44,3,Action|Adventure|Comedy|Romance
140,2,45,4,Comedy
141,2,46,3,Animation|Children's|Comedy
142,2,47,4,Crime|Thriller
143,2,48,3,Action|Adventure|Comedy|Romance
144,2,49,3,Action|Adventure|Mystery
145,2,50,3,Comedy|Romance
146,2,51,3,Drama|War
147,2,52,3,Action|Adventure|Sci-Fi
148,2,53,2,Adventure|Drama|Western
149,2,54,3,Action|Thriller
150,2,55,3,Adventure|Children's|Drama|Musical
151,2,56,3,Comedy|Drama|War
152,2,57,3,Drama|Romance
153,2,58,4,Film-Noir|Sci-Fi
154,2,59,4,Comedy
155,2,60,4,Action|Adventure|Sci-Fi|Thriller
156,2,61,3,Action|Comedy|Musical
157,2,62,3,Drama|Mystery|Sci-Fi|Thriller
158,2,63,3,Comedy|Drama
159,2,64,3,Comedy|Fantasy|Romance
160,2,66,3,Drama|Sci-Fi
161,2,67,2,Comedy
162,2,69,3,Action|Adventure
163,2,70,2,Comedy|Sci-Fi
164,2,71,3,Action|Sci-Fi|Thriller
165,2,72,2,Comedy
166,2,73,4,Drama|Sci-Fi
167,2,74,3,Comedy|Romance
168,2,75,3,Comedy|Romance|Thriller
169,2,76,4,Action|Crime|Sci-Fi
170,2,77,4,Action|Crime|Drama
171,2,78,5,Action|Sci-Fi
172,2,79,4,Drama
173,2,80,4,Action|Sci-Fi|Thriller
174,2,81,4,Comedy
175,2,82,4,Comedy|Crime|Fantasy
176,2,83,3,Crime|Drama
177,2,84,2,Action|Comedy|Crime|Drama
178,2,85,4,Action|Drama|War
179,2,86,3,Comedy|Romance
180,2,87,2,Action|Adventure|Comedy|Crime
181,2,88,3,Drama|Romance
182,2,89,3,Crime|Drama
183,2,90,4,Children's|Comedy|Drama
184,2,91,2,Comedy
185,2,92,3,Action|Adventure|Thriller
186,2,93,4,Drama
187,2,94,4,Action|Comedy|Sci-Fi|War
188,2,95,4,Action|Drama
189,2,96,4,Action|Adventure|Sci-Fi
190,2,97,5,Action|Crime|Drama
191,2,98,2,Comedy|Sci-Fi
192,2,99,3,Comedy|Drama
193,2,100,2,Drama|Sci-Fi
194,3,1,5,Action|Adventure|Drama|Sci-Fi|War
195,3,2,5,Action|Adventure|Fantasy|Sci-Fi
196,3,3,5,Comedy|Sci-Fi
197,3,4,4,Action|Adventure|Comedy|Sci-Fi
198,3,5,4,Action|Adventure|Romance|Sci-Fi|War
199,3,6,5,Action|Sci-Fi|Thriller
200,3,7,5,Action|Adventure|Sci-Fi
201,3,8,5,Action|Adventure
202,3,9,5,Action|Sci-Fi|Thriller
203,3,10,5,Children's|Drama|Fantasy|Sci-Fi
204,3,11,5,Comedy|Horror
205,3,12,5,Drama|Thriller
206,3,13,5,Comedy|Romance|War
207,3,14,5,Action|Thriller
208,3,15,5,Crime|Drama|Thriller
209,3,16,5,Action|Sci-Fi|Thriller
210,3,17,5,Comedy|Romance
211,3,18,5,Adventure|Animation|Film-Noir
212,3,19,4,Action|Adventure|Comedy|Romance
213,3,20,5,Crime|Drama
214,3,21,5,Action|Thriller
215,3,22,5,Action|Adventure|Sci-Fi|Thriller
216,3,23,4,Action|Adventure|Crime|Drama
217,3,24,5,Action|Drama|War
218,3,25,5,Action|Comedy|Crime|Drama
219,3,26,5,Action|Drama|War
220,3,27,4,Action|Romance|Thriller
221,3,28,5,Comedy|Fantasy
222,3,29,5,Comedy|Drama
223,3,30,4,Comedy|Fantasy
224,3,31,5,Thriller
225,3,32,4,Action|Adventure
226,3,33,5,Action|Horror|Sci-Fi|Thriller
227,3,34,5,Action|Crime|Drama
228,3,35,5,Drama
229,3,36,5,Action|Horror
230,3,37,4,Action|Sci-Fi|War
231,3,38,5,Comedy|Drama
232,3,39,5,Comedy
233,3,40,5,Action|Sci-Fi|Thriller|War
234,3,41,5,Crime|Film-Noir|Mystery|Thriller
235,3,42,4,Action|Adventure|Fantasy|Sci-Fi
236,3,43,5,Adventure|Comedy|Drama
237,3,44,4,Action|Adventure|Comedy|Romance
238,3,45,5,Comedy
239,3,46,5,Animation|Children's|Comedy
240,3,47,5,Crime|Thriller
241,3,48,4,Action|Adventure|Comedy|Romance
242,3,49,4,Action|Adventure|Mystery
243,3,50,5,Comedy|Romance
244,3,51,5,Drama|War
245,3,52,4,Action|Adventure|Sci-Fi
246,3,53,4,Adventure|Drama|Western
247,3,54,4,Action|Thriller
248,3,55,5,Adventure|Children's|Drama|Musical
249,3,56,4,Comedy|Drama|War
250,3,57,3,Drama|Romance
251,3,58,5,Film-Noir|Sci-Fi
252,3,59,5,Comedy
253,3,60,5,Action|Adventure|Sci-Fi|Thriller
254,3,61,5,Action|Comedy|Musical
255,3,62,5,Drama|Mystery|Sci-Fi|Thriller
256,3,63,5,Comedy|Drama
257,3,64,5,Comedy|Fantasy|Romance
258,3,65,4,Adventure|Children's|Comedy|Fantasy
259,3,66,5,Drama|Sci-Fi
260,3,67,4,Comedy
261,3,68,4,Action|Drama
262,3,69,4,Action|Adventure
263,3,70,4,Comedy|Sci-Fi
264,3,71,5,Action|Sci-Fi|Thriller
265,3,72,5,Comedy
266,3,73,4,Drama|Sci-Fi
267,3,74,5,Comedy|Romance
268,3,75,4,Comedy|Romance|Thriller
269,3,76,5,Action|Crime|Sci-Fi
270,3,77,5,Action|Crime|Drama
271,3,78,5,Action|Sci-Fi
272,3,79,5,Drama
273,3,80,5,Action|Sci-Fi|Thriller
274,3,81,5,Comedy
275,3,82,4,Comedy|Crime|Fantasy
276,3,83,5,Crime|Drama
277,3,84,4,Action|Comedy|Crime|Drama
278,3,85,5,Action|Drama|War
279,3,86,4,Comedy|Romance
280,3,87,4,Action|Adventure|Comedy|Crime
281,3,88,5,Drama|Romance
282,3,89,5,Crime|Drama
283,3,90,4,Children's|Comedy|Drama
284,3,91,4,Comedy
285,3,92,5,Action|Adventure|Thriller
286,3,93,5,Drama
287,3,94,3,Action|Comedy|Sci-Fi|War
288,3,95,4,Action|Drama
289,3,96,4,Action|Adventure|Sci-Fi
290,3,97,5,Action|Crime|Drama
291,3,98,5,Comedy|Sci-Fi
292,3,100,5,Drama|Sci-Fi
293,4,1,5,Action|Adventure|Drama|Sci-Fi|War
294,4,2,4,Action|Adventure|Fantasy|Sci-Fi
295,4,3,4,Comedy|Sci-Fi
296,4,4,3,Action|Adventure|Comedy|Sci-Fi
297,4,5,3,Action|Adventure|Romance|Sci-Fi|War
298,4,6,4,Action|Sci-Fi|Thriller
299,4,7,3,Action|Adventure|Sci-Fi
300,4,8,5,Action|Adventure
301,4,9,4,Action|Sci-Fi|Thriller
302,4,10,4,Children's|Drama|Fantasy|Sci-Fi
303,4,11,4,Comedy|Horror
304,4,12,5,Drama|Thriller
305,4,13,4,Comedy|Romance|War
306,4,14,3,Action|Thriller
307,4,15,4,Crime|Drama|Thriller
308,4,16,3,Action|Sci-Fi|Thriller
309,4,17,4,Comedy|Romance
310,4,18,4,Adventure|Animation|Film-Noir
311,4,19,3,Action|Adventure|Comedy|Romance
312,4,20,4,Crime|Drama
313,4,21,4,Action|Thriller
314,4,22,4,Action|Adventure|Sci-Fi|Thriller
315,4,23,4,Action|Adventure|Crime|Drama
316,4,24,4,Action|Drama|War
317,4,25,3,Action|Comedy|Crime|Drama
318,4,26,4,Action|Drama|War
319,4,27,2,Action|Romance|Thriller
320,4,28,3,Comedy|Fantasy
321,4,29,5,Comedy|Drama
322,4,30,4,Comedy|Fantasy
323,4,31,4,Thriller
324,4,32,4,Action|Adventure
325,4,33,5,Action|Horror|Sci-Fi|Thriller
326,4,34,5,Action|Crime|Drama
327,4,35,5,Drama
328,4,36,5,Action|Horror
329,4,37,1,Action|Sci-Fi|War
330,4,38,3,Comedy|Drama
331,4,39,4,Comedy
332,4,40,4,Action|Sci-Fi|Thriller|War
333,4,41,5,Crime|Film-Noir|Mystery|Thriller
334,4,42,3,Action|Adventure|Fantasy|Sci-Fi
335,4,43,5,Adventure|Comedy|Drama
336,4,44,3,Action|Adventure|Comedy|Romance
337,4,45,3,Comedy
338,4,46,5,Animation|Children's|Comedy
339,4,47,4,Crime|Thriller
340,4,48,1,Action|Adventure|Comedy|Romance
341,4,49,2,Action|Adventure|Mystery
342,4,50,3,Comedy|Romance
343,4,51,5,Drama|War
344,4,52,2,Action|Adventure|Sci-Fi
345,4,53,3,Adventure|Drama|Western
346,4,54,3,Action|Thriller
347,4,55,4,Adventure|Children's|Drama|Musical
348,4,56,3,Comedy|Drama|War
349,4,57,3,Drama|Romance
350,4,58,4,Film-Noir|Sci-Fi
351,4,59,4,Comedy
352,4,60,4,Action|Adventure|Sci-Fi|Thriller
353,4,61,4,Action|Comedy|Musical
354,4,62,4,Drama|Mystery|Sci-Fi|Thriller
355,4,63,4,Comedy|Drama
356,4,64,3,Comedy|Fantasy|Romance
357,4,65,3,Adventure|Children's|Comedy|Fantasy
358,4,66,5,Drama|Sci-Fi
359,4,67,3,Comedy
360,4,68,3,Action|Drama
361,4,69,3,Action|Adventure
362,4,70,3,Comedy|Sci-Fi
363,4,71,1,Action|Sci-Fi|Thriller
364,4,72,4,Comedy
365,4,73,3,Drama|Sci-Fi
366,4,74,3,Comedy|Romance
367,4,75,3,Comedy|Romance|Thriller
368,4,76,4,Action|Crime|Sci-Fi
369,4,77,4,Action|Crime|Drama
370,4,78,2,Action|Sci-Fi
371,4,79,4,Drama
372,4,80,3,Action|Sci-Fi|Thriller
373,4,81,4,Comedy
374,4,82,3,Comedy|Crime|Fantasy
375,4,83,5,Crime|Drama
376,4,84,4,Action|Comedy|Crime|Drama
377,4,85,3,Action|Drama|War
378,4,86,3,Comedy|Romance
379,4,87,1,Action|Adventure|Comedy|Crime
380,4,88,5,Drama|Romance
381,4,89,3,Crime|Drama
382,4,90,4,Children's|Comedy|Drama
383,4,91,5,Comedy
384,4,92,4,Action|Adventure|Thriller
385,4,93,4,Drama
386,4,95,3,Action|Drama
387,4,96,4,Action|Adventure|Sci-Fi
388,4,97,5,Action|Crime|Drama
389,4,98,3,Comedy|Sci-Fi
390,4,99,3,Comedy|Drama
391,4,100,3,Drama|Sci-Fi
392,5,1,5,Action|Adventure|Drama|Sci-Fi|War
393,5,2,5,Action|Adventure|Fantasy|Sci-Fi
394,5,3,5,Comedy|Sci-Fi
395,5,4,4,Action|Adventure|Comedy|Sci-Fi
396,5,5,4,Action|Adventure|Romance|Sci-Fi|War
397,5,6,4,Action|Sci-Fi|Thriller
398,5,7,4,Action|Adventure|Sci-Fi
399,5,8,5,Action|Adventure
400,5,9,4,Action|Sci-Fi|Thriller
401,5,10,4,Children's|Drama|Fantasy|Sci-Fi
402,5,11,5,Comedy|Horror
403,5,12,5,Drama|Thriller
404,5,13,4,Comedy|Romance|War
405,5,14,4,Action|Thriller
406,5,15,5,Crime|Drama|Thriller
407,5,16,5,Action|Sci-Fi|Thriller
408,5,17,4,Comedy|Romance
409,5,18,4,Adventure|Animation|Film-Noir
410,5,19,5,Action|Adventure|Comedy|Romance
411,5,20,5,Crime|Drama
412,5,21,5,Action|Thriller
413,5,22,4,Action|Adventure|Sci-Fi|Thriller
414,5,23,5,Action|Adventure|Crime|Drama
415,5,24,4,Action|Drama|War
416,5,25,4,Action|Comedy|Crime|Drama
417,5,26,4,Action|Drama|War
418,5,27,4,Action|Romance|Thriller
419,5,28,5,Comedy|Fantasy
420,5,29,5,Comedy|Drama
421,5,30,4,Comedy|Fantasy
422,5,31,4,Thriller
423,5,32,4,Action|Adventure
424,5,33,5,Action|Horror|Sci-Fi|Thriller
425,5,34,5,Action|Crime|Drama
426,5,35,4,Drama
427,5,36,5,Action|Horror
428,5,37,3,Action|Sci-Fi|War
429,5,38,4,Comedy|Drama
430,5,39,4,Comedy
431,5,40,5,Action|Sci-Fi|Thriller|War
432,5,41,5,Crime|Film-Noir|Mystery|Thriller
433,5,42,4,Action|Adventure|Fantasy|Sci-Fi
434,5,43,4,Adventure|Comedy|Drama
435,5,44,4,Action|Adventure|Comedy|Romance
436,5,45,5,Comedy
437,5,46,4,Animation|Children's|Comedy
438,5,47,5,Crime|Thriller
439,5,48,4,Action|Adventure|Comedy|Romance
440,5,49,4,Action|Adventure|Mystery
441,5,50,5,Comedy|Romance
442,5,51,4,Drama|War
443,5,52,5,Action|Adventure|Sci-Fi
444,5,53,4,Adventure|Drama|Western
445,5,54,4,Action|Thriller
446,5,55,5,Adventure|Children's|Drama|Musical
447,5,56,4,Comedy|Drama|War
448,5,57,4,Drama|Romance
449,5,58,5,Film-Noir|Sci-Fi
450,5,59,5,Comedy
451,5,60,4,Action|Adventure|Sci-Fi|Thriller
452,5,61,5,Action|Comedy|Musical
453,5,62,5,Drama|Mystery|Sci-Fi|Thriller
454,5,63,4,Comedy|Drama
455,5,64,5,Comedy|Fantasy|Romance
456,5,65,4,Adventure|Children's|Comedy|Fantasy
457,5,66,5,Drama|Sci-Fi
458,5,67,4,Comedy
459,5,68,3,Action|Drama
460,5,69,4,Action|Adventure
461,5,70,4,Comedy|Sci-Fi
462,5,71,3,Action|Sci-Fi|Thriller
463,5,72,4,Comedy
464,5,73,5,Drama|Sci-Fi
465,5,74,4,Comedy|Romance
466,5,75,3,Comedy|Romance|Thriller
467,5,76,5,Action|Crime|Sci-Fi
468,5,77,4,Action|Crime|Drama
469,5,78,3,Action|Sci-Fi
470,5,79,3,Drama
471,5,80,5,Action|Sci-Fi|Thriller
472,5,81,4,Comedy
473,5,82,4,Comedy|Crime|Fantasy
474,5,83,5,Crime|Drama
475,5,84,3,Action|Comedy|Crime|Drama
476,5,85,5,Action|Drama|War
477,5,86,4,Comedy|Romance
478,5,87,4,Action|Adventure|Comedy|Crime
479,5,88,4,Drama|Romance
480,5,89,4,Crime|Drama
481,5,90,4,Children's|Comedy|Drama
482,5,91,4,Comedy
483,5,92,4,Action|Adventure|Thriller
484,5,93,4,Drama
485,5,94,3,Action|Comedy|Sci-Fi|War
486,5,95,4,Action|Drama
487,5,96,5,Action|Adventure|Sci-Fi
488,5,97,5,Action|Crime|Drama
489,5,98,3,Comedy|Sci-Fi
490,5,99,4,Comedy|Drama
491,5,100,1,Drama|Sci-Fi
492,6,1,4,Action|Adventure|Drama|Sci-Fi|War
493,6,2,4,Action|Adventure|Fantasy|Sci-Fi
494,6,3,5,Comedy|Sci-Fi
495,6,4,4,Action|Adventure|Comedy|Sci-Fi
496,6,5,4,Action|Adventure|Romance|Sci-Fi|War
497,6,6,4,Action|Sci-Fi|Thriller
498,6,7,4,Action|Adventure|Sci-Fi
499,6,8,5,Action|Adventure
500,6,9,5,Action|Sci-Fi|Thriller
501,6,10,5,Children's|Drama|Fantasy|Sci-Fi
502,6,11,3,Comedy|Horror
503,6,12,5,Drama|Thriller
504,6,13,5,Comedy|Romance|War
505,6,14,3,Action|Thriller
506,6,15,5,Crime|Drama|Thriller
507,6,16,3,Action|Sci-Fi|Thriller
508,6,17,5,Comedy|Romance
509,6,18,4,Adventure|Animation|Film-Noir
510,6,19,3,Action|Adventure|Comedy|Romance
511,6,20,5,Crime|Drama
512,6,21,4,Action|Thriller
513,6,22,5,Action|Adventure|Sci-Fi|Thriller
514,6,23,1,Action|Adventure|Crime|Drama
515,6,24,5,Action|Drama|War
516,6,25,4,Action|Comedy|Crime|Drama
517,6,26,4,Action|Drama|War
518,6,27,5,Action|Romance|Thriller
519,6,28,4,Comedy|Fantasy
520,6,29,5,Comedy|Drama
521,6,30,3,Comedy|Fantasy
522,6,31,5,Thriller
523,6,32,3,Action|Adventure
524,6,33,5,Action|Horror|Sci-Fi|Thriller
525,6,34,5,Action|Crime|Drama
526,6,35,5,Drama
527,6,36,5,Action|Horror
528,6,37,4,Action|Sci-Fi|War
529,6,38,4,Comedy|Drama
530,6,39,4,Comedy
531,6,40,3,Action|Sci-Fi|Thriller|War
532,6,41,4,Crime|Film-Noir|Mystery|Thriller
533,6,42,2,Action|Adventure|Fantasy|Sci-Fi
534,6,43,5,Adventure|Comedy|Drama
535,6,44,5,Action|Adventure|Comedy|Romance
536,6,45,4,Comedy
537,6,46,4,Animation|Children's|Comedy
538,6,47,5,Crime|Thriller
539,6,48,3,Action|Adventure|Comedy|Romance
540,6,49,3,Action|Adventure|Mystery
541,6,50,5,Comedy|Romance
542,6,51,5,Drama|War
543,6,52,5,Action|Adventure|Sci-Fi
544,6,53,5,Adventure|Drama|Western
545,6,54,5,Action|Thriller
546,6,55,5,Adventure|Children's|Drama|Musical
547,6,56,3,Comedy|Drama|War
548,6,57,4,Drama|Romance
549,6,58,4,Film-Noir|Sci-Fi
550,6,59,5,Comedy
551,6,60,3,Action|Adventure|Sci-Fi|Thriller
552,6,61,3,Action|Comedy|Musical
553,6,63,5,Comedy|Drama
554,6,64,4,Comedy|Fantasy|Romance
555,6,65,4,Adventure|Children's|Comedy|Fantasy
556,6,66,5,Drama|Sci-Fi
557,6,67,4,Comedy
558,6,68,5,Action|Drama
559,6,69,3,Action|Adventure
560,6,70,3,Comedy|Sci-Fi
561,6,71,3,Action|Sci-Fi|Thriller
562,6,72,4,Comedy
563,6,73,3,Drama|Sci-Fi
564,6,74,5,Comedy|Romance
565,6,75,4,Comedy|Romance|Thriller
566,6,76,4,Action|Crime|Sci-Fi
567,6,77,4,Action|Crime|Drama
568,6,78,3,Action|Sci-Fi
569,6,79,5,Drama
570,6,80,3,Action|Sci-Fi|Thriller
571,6,81,3,Comedy
572,6,82,3,Comedy|Crime|Fantasy
573,6,83,5,Crime|Drama
574,6,84,3,Action|Comedy|Crime|Drama
575,6,86,4,Comedy|Romance
576,6,87,1,Action|Adventure|Comedy|Crime
