,userId,movieId,rating,genres
0,1,6,4,Action|Sci-Fi|Thriller
1,1,14,4,Action|Thriller
2,1,22,4,Action|Adventure|Sci-Fi|Thriller
3,1,23,3,Action|Adventure|Crime|Drama
4,1,30,4,Comedy|Fantasy
5,1,37,4,Action|Sci-Fi|War
6,1,43,4,Adventure|Comedy|Drama
7,1,68,3,Action|Drama
8,1,114,5,Horror|Thriller
9,1,127,3,Comedy|Western
10,1,130,4,Crime|Thriller
11,1,132,2,Action|Adventure|Sci-Fi|Thriller
12,1,144,3,Action|Sci-Fi
13,1,174,4,Action|Thriller
14,1,176,5,Drama|Romance
15,1,200,5,Comedy|Drama
16,1,207,3,Adventure|Fantasy|Sci-Fi
17,1,209,3,Comedy
18,1,213,5,Animation|Children's|Musical
19,1,215,5,Drama
20,1,226,4,Horror
21,1,263,4,Action|Sci-Fi
22,1,265,4,Comedy
23,1,267,5,Adventure|Thriller
24,1,274,4,Comedy
25,1,275,3,Action|Adventure|Sci-Fi
26,1,284,5,Drama|Romance
27,1,289,4,Crime|Drama
28,1,290,3,Action|Mystery|Romance|Thriller
29,2,2,4,Action|Adventure|Fantasy|Sci-Fi
30,2,3,3,Comedy|Sci-Fi
31,2,18,3,Adventure|Animation|Film-Noir
32,2,19,4,Action|Adventure|Comedy|Romance
33,2,20,4,Crime|Drama
34,2,25,2,Action|Comedy|Crime|Drama
35,2,58,4,Film-Noir|Sci-Fi
36,2,63,3,Comedy|Drama
37,2,72,2,Comedy
38,2,83,3,Crime|Drama
39,2,86,3,Comedy|Romance
40,2,113,2,Comedy
41,2,114,4,Horror|Thriller
42,2,119,4,Drama|War
43,2,123,3,Drama|Romance|Thriller
44,2,131,3,Comedy
45,2,133,3,Crime|Thriller
46,2,137,3,Drama
47,2,148,4,Western
48,2,175,4,Action|Comedy|Western
49,2,178,5,Sci-Fi|War
50,2,183,3,Children's|Comedy|Musical
51,2,187,3,Action|Thriller
52,2,205,3,Comedy|Drama
53,2,207,3,Adventure|Fantasy|Sci-Fi
54,2,210,2,Action|Comedy|Western
55,2,215,5,Drama
56,2,229,3,Animation|Children's|Comedy
57,2,231,2,Comedy|Drama
58,2,237,3,Children's|Comedy|Musical
59,2,244,4,Comedy
60,2,250,4,Action|Drama|Sci-Fi|Thriller
61,2,255,3,Comedy|Romance
62,2,262,2,Drama|Horror
63,2,265,2,Comedy
64,2,267,3,Adventure|Thriller
65,2,268,3,Comedy|Fantasy|Romance|Sci-Fi
66,2,274,2,Comedy
67,2,277,5,Action|Crime|Thriller
68,2,278,3,Drama|Romance|War
69,2,287,2,Horror|Romance
70,2,291,2,Comedy|Drama
71,2,300,2,Action|Adventure
72,3,11,5,Comedy|Horror
73,3,30,4,Comedy|Fantasy
74,3,39,5,Comedy
75,3,42,4,Action|Adventure|Fantasy|Sci-Fi
76,3,43,5,Adventure|Comedy|Drama
77,3,46,5,Animation|Children's|Comedy
78,3,51,5,Drama|War
79,3,57,3,Drama|Romance
80,3,72,5,Comedy
81,3,89,5,Crime|Drama
82,3,93,5,Drama
83,3,117,5,Comedy|Horror
84,3,118,4,Adventure|Children's|Comedy|Fantasy|Sci-Fi
85,3,123,5,Drama|Romance|Thriller
86,3,130,5,Crime|Thriller
87,3,134,5,Comedy|Drama
88,3,150,4,Action|Adventure|Sci-Fi
89,3,159,5,Drama
90,3,170,5,Comedy|Drama
91,3,174,4,Action|Thriller
92,3,189,5,Comedy|Drama
93,3,196,4,Comedy|War
94,3,207,5,Adventure|Fantasy|Sci-Fi
95,3,230,4,Comedy
96,3,243,5,Action|Sci-Fi
97,3,245,4,Comedy
98,3,246,5,Film-Noir|Mystery|Thriller
99,3,249,5,Comedy
100,3,260,5,Action|Adventure|Sci-Fi
101,3,267,5,Adventure|Thriller
102,3,271,4,Action|Adventure|Comedy|Crime
103,3,275,4,Action|Adventure|Sci-Fi
104,3,276,4,Comedy
105,3,287,5,Horror|Romance
106,3,288,5,Drama
107,3,290,4,Action|Mystery|Romance|Thriller
108,3,295,4,Adventure|Fantasy
109,4,14,3,Action|Thriller
110,4,15,4,Crime|Drama|Thriller
111,4,19,3,Action|Adventure|Comedy|Romance
112,4,24,4,Action|Drama|War
113,4,27,2,Action|Romance|Thriller
114,4,35,5,Drama
115,4,50,3,Comedy|Romance
116,4,55,4,Adventure|Children's|Drama|Musical
117,4,60,4,Action|Adventure|Sci-Fi|Thriller
118,4,62,4,Drama|Mystery|Sci-Fi|Thriller
119,4,68,3,Action|Drama
120,4,74,3,Comedy|Romance
121,4,75,3,Comedy|Romance|Thriller
122,4,77,4,Action|Crime|Drama
123,4,83,5,Crime|Drama
124,4,89,3,Crime|Drama
125,4,91,5,Comedy
126,4,93,4,Drama
127,4,98,3,Comedy|Sci-Fi
128,4,99,3,Comedy|Drama
129,4,101,3,Adventure|Comedy
130,4,141,2,Comedy|Horror
131,4,146,2,Action|Adventure|Thriller
132,4,160,3,Adventure|Comedy|Sci-Fi
133,4,162,3,Action|Adventure|Thriller
134,4,165,5,Drama
135,4,197,3,Action|Horror|Sci-Fi|Thriller
136,4,217,3,Action|Adventure|Horror|Thriller
137,4,218,4,Action|Crime|Thriller
138,4,223,3,Action|Adventure|Romance
139,4,228,3,Comedy
140,4,229,4,Animation|Children's|Comedy
141,4,237,3,Children's|Comedy|Musical
142,4,258,3,Action|Thriller
143,4,272,3,Comedy
144,4,279,4,Drama|Romance|War
145,4,283,2,Comedy|Crime
146,4,286,4,Mystery|Thriller
147,4,290,3,Action|Mystery|Romance|Thriller
148,4,291,2,Comedy|Drama
149,4,298,4,Comedy|Drama
150,4,299,1,Comedy
151,5,7,4,Action|Adventure|Sci-Fi
